PassengerId,Survived_pred,Probability
977,0,0.15257048586900473
978,1,0.8554452565953061
979,1,0.5564673123778981
980,1,0.8537182515731219
981,1,0.8696351541794076
982,0,0.4568814752533205
983,0,0.14799314010796716
984,1,0.9187545868190915
985,0,0.14835830441108816
986,0,0.1659256261013875
987,0,0.14677072926323664
988,1,0.7019534646972531
989,0,0.14906003762289882
990,1,0.5449938001079059
991,0,0.15370238508757267
992,1,0.8957503346561558
993,0,0.1422886177420877
994,0,0.15560975736995
995,0,0.14688618003453133
996,1,0.8118646731388671
997,0,0.17227312858886576
998,0,0.15718631098799368
999,0,0.15560975736995
1000,0,0.1492513442623657
1001,0,0.16334804616205917
1002,0,0.13584536259888277
1003,1,0.8537556937543007
1004,1,0.8522288741754724
1005,1,0.8557719779701274
1006,1,0.8037610678429478
1007,0,0.20863761940328027
1008,0,0.1569359753931005
1009,1,0.8333309332920896
1010,0,0.16438244282027495
1011,1,0.8538457824984784
1012,1,0.851116407195037
1013,0,0.15635186244595156
1014,1,0.8973760149240779
1015,0,0.14730499125647237
1016,0,0.15560975736995
1017,1,0.7359919642052679
1018,0,0.14859299051236427
1019,1,0.7734078487894427
1020,0,0.15798702036164755
1021,0,0.14729782994862436
1022,0,0.152522614389692
1023,0,0.15984757706107894
1024,0,0.29419184224393874
1025,0,0.14783480528742404
1026,0,0.15947579527739517
1027,0,0.14704422466305228
1028,0,0.15944308173858227
1029,0,0.1452437186591543
1030,1,0.532704222294824
1031,0,0.2066325884437632
1032,0,0.21256201076808637
1033,1,0.8777786102021398
1034,0,0.2564149459579884
1035,0,0.15627893589204508
1036,0,0.15850058950802604
1037,0,0.11839157635445054
1038,0,0.1588722811014386
1039,0,0.14891971263121992
1040,0,0.15882332488733575
1041,0,0.1342411080711198
1042,1,0.8837688407953471
1043,0,0.15812563529322468
1044,0,0.15677831976460946
1045,0,0.5
1046,0,0.10000898077688894
1047,0,0.1466534244526298
1048,1,0.8491868680602079
1049,1,0.5319970251236834
1050,0,0.15850058950802604
1051,1,0.6165156222999258
1052,1,0.8536968261568744
1053,1,0.6087058124513248
1054,1,0.8569898538054515
1055,0,0.14698143578289294
1056,0,0.15751632594199116
1057,0,0.4413568544653211
1058,0,0.1723554614177794
1059,0,0.09655600805729238
1060,1,0.8506841914013974
1061,1,0.5398681250971819
1062,0,0.14769677704312004
1063,0,0.15875114824235087
1064,0,0.12358423841999627
1065,0,0.1575731442586505
1066,0,0.1559231184952485
1067,1,0.9185479489351881
1068,1,0.8801922521875328
1069,0,0.2672978364255022
1070,1,0.6623113277248402
1071,1,0.6503860354431694
1072,0,0.14626617771168027
1073,0,0.24283400913329872
1074,1,0.8898868490741088
1075,0,0.15560975736995
1076,1,0.8762861479613808
1077,0,0.15899217460189194
1078,1,0.9188694276191912
1079,0,0.11708256815199805
1080,0,0.15891718281811018
1081,0,0.15687338814980106
1082,0,0.14029491272996025
1083,0,0.1588127621429629
1084,0,0.3600461589847386
1085,0,0.13213120178740975
1086,1,0.8105265853319281
1087,0,0.15343489998551188
1088,1,0.6027091816583671
1089,1,0.5555697978438862
1090,0,0.1466016298848534
1091,1,0.517929767864513
1092,1,0.8627630128861398
1093,1,0.8461941544063791
1094,0,0.4075600008084613
1095,1,0.9394072719510651
1096,0,0.14402814377749587
1097,0,0.1595329183469925
1098,1,0.8301406809236926
1099,0,0.14506558696078492
1100,1,0.8497359769157299
1101,0,0.1469005138936126
1102,0,0.17693398494492357
1103,0,0.14704593382678618
1104,0,0.252775199147844
1105,1,0.7700904696385312
1106,0,0.29196509079313737
1107,0,0.15820351239411845
1108,1,0.8538837254910974
1109,0,0.29210007751968614
1110,1,0.892296329282754
1111,0,0.14835830441108816
1112,1,0.8580732560170928
1113,0,0.1504512660208172
1114,1,0.8470549457171633
1115,0,0.15012474797352945
1116,1,0.7846439400465084
1117,1,0.650054545212567
1118,0,0.1475589107891676
1119,1,0.8537182515731219
1120,0,0.16991828748843998
1121,0,0.15292596347331372
1122,0,0.26916742220595924
1123,1,0.8841002499606179
1124,0,0.12445777270212441
1125,0,0.1556855860326897
1126,0,0.23856242348127144
1127,0,0.15228442389844726
1128,0,0.2911561965869801
1129,0,0.17744662126857058
1130,1,0.8938106946745509
1131,1,0.9066150554343145
1132,1,0.7703774561761001
1133,1,0.7968756434623002
1134,0,0.2664409543412809
1135,0,0.14814213396348602
1136,0,0.08354622447988018
1137,0,0.16344279415736593
1138,1,0.8644915899739937
1139,0,0.11177465063270182
1140,1,0.8538457824984784
1141,1,0.6880758001087334
1142,1,0.9307460395046666
1143,0,0.15237541092729845
1144,0,0.2177174768398503
1145,0,0.14898893975248517
1146,0,0.1551434046805689
1147,0,0.14769677704312004
1148,0,0.15560975736995
1149,0,0.14835830441108816
1150,1,0.8488332974320101
1151,0,0.1500981500401675
1152,0,0.12746262742105482
1153,0,0.15019952339046305
1154,1,0.8675626931523462
1155,1,0.8302453297444049
1156,0,0.13230465816254958
1157,0,0.14815314786610204
1158,0,0.15889810758035336
1159,0,0.14769677704312004
1160,1,0.5176864152528002
1161,0,0.16351697500504112
1162,0,0.18404328161108563
1163,0,0.15560975736995
1164,1,0.8716862797482098
1165,1,0.8537800042227672
1166,0,0.15756970961205716
1167,1,0.8498204425012396
1168,0,0.1433813868451648
1169,0,0.1476149097196777
1170,0,0.13684598914861407
1171,0,0.1486919223071594
1172,1,0.5349202083012433
1173,1,0.7629351615802633
1174,1,0.8537182515731219
1175,1,0.8935149607647818
1176,1,0.8240548596810046
1177,0,0.1558604386046915
1178,0,0.14730499125647237
1179,0,0.18215202541324033
1180,0,0.1575731442586505
1181,0,0.14835830441108816
1182,0,0.15899783803108175
1183,1,0.8482863445867317
1184,0,0.1575731442586505
1185,0,0.16794502770657718
1186,0,0.15896889831384256
1187,0,0.14704391950160986
1188,1,0.9365252715871328
1189,0,0.15886736184917777
1190,0,0.15665288757920823
1191,0,0.14896542485623562
1192,0,0.15214857217912658
1193,0,0.13472740272659664
1194,0,0.12012407177741909
1195,0,0.14810162150392464
1196,1,0.8537182515731219
1197,1,0.7950196850371753
1198,0,0.33220059062141727
1199,1,0.7705168734042872
1200,0,0.17608779174108521
1201,0,0.4393283886913455
1202,0,0.15940822404163643
1203,0,0.16975044519723517
1204,0,0.1477295993724647
1205,1,0.8185676152283764
1206,1,0.8694772772357707
1207,1,0.8548535202497174
1208,0,0.4091625496248379
1209,0,0.15888678753960855
1210,0,0.14742316475978823
1211,0,0.1484006703829276
1212,0,0.14688618003453133
1213,0,0.1619946746274263
1214,0,0.1452437186591543
1215,0,0.15593870443611624
1216,1,0.8643196521302827
1217,0,0.1466135362656136
1218,1,0.7959274743387089
1219,0,0.18614035335467305
1220,0,0.13971421156840474
1221,0,0.1533568738694663
1222,1,0.7851445755568827
1223,0,0.15876019272146769
1224,0,0.15756970961205716
1225,1,0.7764142275246769
1226,0,0.1474779390834596
1227,0,0.15689798787621687
1228,0,0.1481710278103473
1229,0,0.12035171561053985
1230,0,0.16298875182104355
1231,0,0.1575731442586505
1232,0,0.16380893599170113
1233,0,0.15188424416240714
1234,0,0.4278554226161206
1235,1,0.7293748204001774
1236,0,0.08151974823225765
1237,1,0.5679411131839962
1238,0,0.1452437186591543
1239,1,0.6082907240205644
1240,0,0.14730339099546344
1241,1,0.8746766481251476
1242,1,0.8788928615282984
1243,0,0.14402814377749587
1244,0,0.24511588099725046
1245,0,0.1456084457589573
1246,1,0.786094716063317
1247,0,0.15832662197632538
1248,1,0.7993772632313736
1249,0,0.14813112301148054
1250,0,0.15560975736995
1251,0,0.4400879990805719
1252,0,0.18466997650992603
1253,1,0.9070802772920056
1254,1,0.8746766481251476
1255,0,0.1485006918777732
1256,1,0.8893876000072582
1257,0,0.4223166072300967
1258,0,0.15257338452311073
1259,1,0.6472475710720234
1260,1,0.8765473600728735
1261,0,0.1333493101327569
1262,0,0.15887925263183095
1263,1,0.8524944873257756
1264,0,0.16184385509604177
1265,0,0.1583851693885036
1266,1,0.904656999173925
1267,1,0.8394347101663063
1268,0,0.30510158644684765
1269,0,0.15216386041124733
1270,0,0.15986137846634882
1271,0,0.1333513594934
1272,0,0.15560975736995
1273,0,0.15470294401526571
1274,1,0.5431403611634399
1275,0,0.4820086680348878
1276,0,0.14506931178111598
1277,1,0.8538230441595575
1278,0,0.14694210228432747
1279,0,0.14970673800484577
1280,0,0.1571450323979109
1281,0,0.13266789192510822
1282,0,0.1724954312562651
1283,1,0.901333543106827
1284,1,0.5289595620795088
1285,0,0.15631538254819224
1286,0,0.056057236438521514
1287,1,0.8884167845092499
1288,0,0.15431477963697293
1289,1,0.9120705689242902
1290,0,0.14856637621972033
1291,0,0.15808602828600807
1292,1,0.8676835057021847
1293,0,0.14244406627611242
1294,1,0.8949254569546037
1295,0,0.20897353383531045
1296,0,0.22660155958239894
1297,0,0.15647422994735644
1298,0,0.14807247958449024
1299,0,0.37881296738165426
1300,1,0.8536807836607961
1301,1,0.806947409409673
1302,1,0.8537182515731219
1303,1,0.8701844550812385
1304,1,0.5166165720973777
1305,0,0.14835830441108816
1306,1,0.878018469756166
1307,0,0.15779052118358428
1308,0,0.14835830441108816
1309,0,0.12136802634599868
